tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	geologic_classes	geologic_types	instrument_codes	int_corr	lithologies	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	MT	3.5	302.7	-0.4	4.4	2	1	100.0	LRb.39a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:48:13	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.39	pmagpy-4.2.113: demag_gui	LRb.39a
This study	MT	3.5	266.6	64.4	4.4	2	1	0.0	LRb.39a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:48:13	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.39	pmagpy-4.2.113: demag_gui	LRb.39a
This study	MT	3.5	268.3	70.6	10.4	2	8	0.0	LRb.3a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:38:37	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.3	pmagpy-4.2.113: demag_gui	LRb.3a
This study	HT	0.0	276.7	72.4	1.5	2	1	0.0	LRb.3a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:38:37	u	Sandstone	961.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.3	pmagpy-4.2.113: demag_gui	LRb.3a
This study	MT	3.5	308.1	2.7	10.4	2	8	100.0	LRb.3a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:38:37	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.3	pmagpy-4.2.113: demag_gui	LRb.3a
This study	HT	0.0	311.2	1.8	1.5	2	1	100.0	LRb.3a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:38:37	u	Sandstone	961.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.3	pmagpy-4.2.113: demag_gui	LRb.3a
This study	MT	7.6	304.8	-6.8	9.0	2	1	100.0	LRb.40a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:49:37	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.40	pmagpy-4.2.113: demag_gui	LRb.40a
This study	MT	7.6	280.4	61.8	9.0	2	1	0.0	LRb.40a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:49:37	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.40	pmagpy-4.2.113: demag_gui	LRb.40a
This study	HT	0.0	262.0	58.5	1.9	2	8	0.0	LRb.40a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:49:37	u	Sandstone	959.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.40	pmagpy-4.2.113: demag_gui	LRb.40a
This study	HT	0.0	296.5	-1.8	1.9	2	8	100.0	LRb.40a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:49:37	u	Sandstone	959.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.40	pmagpy-4.2.113: demag_gui	LRb.40a
This study	HT	0.0	296.4	-19.4	3.7	2	6	100.0	LRb.41a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:51:03	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.41	pmagpy-4.2.113: demag_gui	LRb.41a
This study	MT	6.4	304.2	-18.0	8.5	2	9	100.0	LRb.41a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:51:03	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.41	pmagpy-4.2.113: demag_gui	LRb.41a
This study	MT	6.4	292.0	52.5	8.5	2	9	0.0	LRb.41a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:51:03	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.41	pmagpy-4.2.113: demag_gui	LRb.41a
This study	HT	0.0	284.3	46.9	3.7	2	6	0.0	LRb.41a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:51:03	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.41	pmagpy-4.2.113: demag_gui	LRb.41a
This study	HT	0.0	280.5	-10.1	3.3	2	6	100.0	LRb.42a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:52:33	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.42	pmagpy-4.2.113: demag_gui	LRb.42a
This study	HT	0.0	260.8	40.6	3.3	2	6	0.0	LRb.42a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:52:33	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.42	pmagpy-4.2.113: demag_gui	LRb.42a
This study	MT	3.0	272.4	41.6	7.2	2	9	0.0	LRb.42a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:52:33	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.42	pmagpy-4.2.113: demag_gui	LRb.42a
This study	MT	3.0	286.2	-16.9	7.2	2	9	100.0	LRb.42a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:52:33	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.42	pmagpy-4.2.113: demag_gui	LRb.42a
This study	HT	0.0	274.9	52.0	3.5	2	7	0.0	LRb.43a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:31:25	u	Sandstone	957.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.43	pmagpy-4.2.113: demag_gui	LRb.43a
This study	MT	6.1	284.8	53.4	12.6	2	1	0.0	LRb.43a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:31:25	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.43	pmagpy-4.2.113: demag_gui	LRb.43a
This study	MT	6.1	301.1	-14.7	12.6	2	1	100.0	LRb.43a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:31:25	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.43	pmagpy-4.2.113: demag_gui	LRb.43a
This study	HT	0.0	295.7	-11.6	3.5	2	7	100.0	LRb.43a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:31:25	u	Sandstone	957.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.43	pmagpy-4.2.113: demag_gui	LRb.43a
This study	HT	0.0	310.4	-30.9	2.5	1	4	100.0	LRb.44a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:57:54	u	Sandstone	951.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.44	pmagpy-4.2.113: demag_gui	LRb.44a
This study	HT	0.0	307.9	43.2	2.5	1	4	0.0	LRb.44a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 13:57:54	u	Sandstone	951.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.44	pmagpy-4.2.113: demag_gui	LRb.44a
This study	MT	4.7	295.7	-11.2	9.5	2	11	100.0	LRb.45a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:32:57	u	Sandstone	928.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.45	pmagpy-4.2.113: demag_gui	LRb.45a
This study	MT	4.7	274.5	52.2	9.5	2	11	0.0	LRb.45a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:32:57	u	Sandstone	928.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.45	pmagpy-4.2.113: demag_gui	LRb.45a
This study	HT	0.0	296.1	-6.3	2.0	2	7	100.0	LRb.45a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:32:57	u	Sandstone	957.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.45	pmagpy-4.2.113: demag_gui	LRb.45a
This study	HT	0.0	268.4	55.6	2.0	2	7	0.0	LRb.45a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:32:57	u	Sandstone	957.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.45	pmagpy-4.2.113: demag_gui	LRb.45a
This study	HT	0.0	216.3	61.4	2.4	1	5	0.0	LRb.46a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:00:50	u	Sandstone	953.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.46	pmagpy-4.2.113: demag_gui	LRb.46a
This study	HT	0.0	294.9	20.7	2.4	1	5	100.0	LRb.46a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:00:50	u	Sandstone	953.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.46	pmagpy-4.2.113: demag_gui	LRb.46a
This study	HT	0.0	250.5	57.6	2.5	2	8	0.0	LRb.47a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:02:11	u	Sandstone	961.0	946.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.47	pmagpy-4.2.113: demag_gui	LRb.47a
This study	MT	5.1	261.9	56.7	6.4	2	11	0.0	LRb.47a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:02:11	u	Sandstone	938.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.47	pmagpy-4.2.113: demag_gui	LRb.47a
This study	HT	0.0	293.1	3.2	2.5	2	8	100.0	LRb.47a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:02:11	u	Sandstone	961.0	946.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.47	pmagpy-4.2.113: demag_gui	LRb.47a
This study	MT	5.1	294.9	-2.7	6.4	2	11	100.0	LRb.47a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:02:11	u	Sandstone	938.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.47	pmagpy-4.2.113: demag_gui	LRb.47a
This study	HT	0.0	297.5	-6.3	2.2	2	9	100.0	LRb.48a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:03:32	u	Sandstone	961.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.48	pmagpy-4.2.113: demag_gui	LRb.48a
This study	MT	5.9	303.3	-12.0	9.8	2	11	100.0	LRb.48a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:03:32	u	Sandstone	933.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.48	pmagpy-4.2.113: demag_gui	LRb.48a
This study	MT	5.9	284.8	56.9	9.8	2	11	0.0	LRb.48a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:03:32	u	Sandstone	933.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.48	pmagpy-4.2.113: demag_gui	LRb.48a
This study	HT	0.0	269.9	56.8	2.2	2	9	0.0	LRb.48a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:03:32	u	Sandstone	961.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.48	pmagpy-4.2.113: demag_gui	LRb.48a
This study	HT	0.0	261.1	60.0	1.1	2	6	0.0	LRb.49a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:04:54	u	Sandstone	961.0	951.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.49	pmagpy-4.2.113: demag_gui	LRb.49a
This study	MT	9.4	285.8	59.6	10.0	2	1	0.0	LRb.49a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:04:54	u	Sandstone	938.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.49	pmagpy-4.2.113: demag_gui	LRb.49a
This study	HT	0.0	297.6	-0.7	1.1	2	6	100.0	LRb.49a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:04:54	u	Sandstone	961.0	951.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.49	pmagpy-4.2.113: demag_gui	LRb.49a
This study	MT	9.4	305.4	-10.2	10.0	2	1	100.0	LRb.49a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:04:54	u	Sandstone	938.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.49	pmagpy-4.2.113: demag_gui	LRb.49a
This study	MT	2.9	318.2	2.4	8.2	2	11	100.0	LRb.4a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:40:03	u	Sandstone	938.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.4	pmagpy-4.2.113: demag_gui	LRb.4a
This study	HT	0.0	289.1	77.4	2.0	2	7	0.0	LRb.4a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:40:03	u	Sandstone	959.0	946.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.4	pmagpy-4.2.113: demag_gui	LRb.4a
This study	MT	2.9	297.1	77.0	8.2	2	11	0.0	LRb.4a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:40:03	u	Sandstone	938.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.4	pmagpy-4.2.113: demag_gui	LRb.4a
This study	HT	0.0	316.8	3.6	2.0	2	7	100.0	LRb.4a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 18:40:03	u	Sandstone	959.0	946.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.4	pmagpy-4.2.113: demag_gui	LRb.4a
This study	HT	0.0	296.8	7.0	0.8	2	7	100.0	LRb.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:06:23	u	Sandstone	961.0	949.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.50	pmagpy-4.2.113: demag_gui	LRb.50a
This study	MT	7.6	290.4	-0.8	2.0	2	7	100.0	LRb.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:06:23	u	Sandstone	903.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.50	pmagpy-4.2.113: demag_gui	LRb.50a
This study	MT	7.6	255.3	53.6	2.0	2	7	0.0	LRb.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:06:23	u	Sandstone	903.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.50	pmagpy-4.2.113: demag_gui	LRb.50a
This study	HT	0.0	245.8	62.4	0.8	2	7	0.0	LRb.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:06:23	u	Sandstone	961.0	949.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.50	pmagpy-4.2.113: demag_gui	LRb.50a
This study	HT	0.0	254.7	58.6	1.4	2	6	0.0	LRb.51a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:34:33	u	Sandstone	961.0	951.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.51	pmagpy-4.2.113: demag_gui	LRb.51a
This study	MT	4.0	262.3	58.5	4.2	2	11	0.0	LRb.51a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:34:33	u	Sandstone	928.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.51	pmagpy-4.2.113: demag_gui	LRb.51a
This study	HT	0.0	294.8	1.6	1.4	2	6	100.0	LRb.51a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:34:33	u	Sandstone	961.0	951.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.51	pmagpy-4.2.113: demag_gui	LRb.51a
This study	MT	4.0	296.6	-1.9	4.2	2	11	100.0	LRb.51a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:34:33	u	Sandstone	928.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.51	pmagpy-4.2.113: demag_gui	LRb.51a
This study	HT	0.0	236.1	60.8	1.2	1	7	0.0	LRb.52a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:09:27	u	Sandstone	961.0	949.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.52	pmagpy-4.2.113: demag_gui	LRb.52a
This study	HT	0.0	294.2	11.2	1.2	1	7	100.0	LRb.52a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:09:27	u	Sandstone	961.0	949.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.52	pmagpy-4.2.113: demag_gui	LRb.52a
This study	MT	3.7	299.0	-1.9	7.7	2	9	100.0	LRb.53a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:11:17	u	Sandstone	943.0	863.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.53	pmagpy-4.2.113: demag_gui	LRb.53a
This study	HT	0.0	296.6	-1.6	3.3	2	7	100.0	LRb.53a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:11:17	u	Sandstone	961.0	949.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.53	pmagpy-4.2.113: demag_gui	LRb.53a
This study	MT	3.7	264.7	60.6	7.7	2	9	0.0	LRb.53a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:11:17	u	Sandstone	943.0	863.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.53	pmagpy-4.2.113: demag_gui	LRb.53a
This study	HT	0.0	261.7	58.7	3.3	2	7	0.0	LRb.53a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:11:17	u	Sandstone	961.0	949.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.53	pmagpy-4.2.113: demag_gui	LRb.53a
This study	HT	0.0	283.9	79.6	2.8	1	8	0.0	LRb.54a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:36:14	u	Sandstone	959.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.54	pmagpy-4.2.113: demag_gui	LRb.54a
This study	HT	0.0	317.3	6.0	2.8	1	8	100.0	LRb.54a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:36:14	u	Sandstone	959.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.54	pmagpy-4.2.113: demag_gui	LRb.54a
This study	HT	0.0	312.5	17.5	3.8	2	7	100.0	LRb.55a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:15:35	u	Sandstone	961.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.55	pmagpy-4.2.113: demag_gui	LRb.55a
This study	HT	0.0	214.9	78.4	3.8	2	7	0.0	LRb.55a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:15:35	u	Sandstone	961.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.55	pmagpy-4.2.113: demag_gui	LRb.55a
This study	MT	10.7	274.0	76.6	6.7	2	9	0.0	LRb.55a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:15:35	u	Sandstone	928.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.55	pmagpy-4.2.113: demag_gui	LRb.55a
This study	MT	10.7	313.7	5.2	6.7	2	9	100.0	LRb.55a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:15:35	u	Sandstone	928.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.55	pmagpy-4.2.113: demag_gui	LRb.55a
This study	HT	0.0	268.8	37.9	2.6	2	5	0.0	LRb.56a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:17:02	u	Sandstone	953.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.56	pmagpy-4.2.113: demag_gui	LRb.56a
This study	MT	4.3	281.1	-11.6	5.4	2	11	100.0	LRb.56a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:17:02	u	Sandstone	938.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.56	pmagpy-4.2.113: demag_gui	LRb.56a
This study	MT	4.3	262.9	40.4	5.4	2	11	0.0	LRb.56a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:17:02	u	Sandstone	938.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.56	pmagpy-4.2.113: demag_gui	LRb.56a
This study	HT	0.0	281.5	-16.8	2.6	2	5	100.0	LRb.56a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:17:02	u	Sandstone	953.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.56	pmagpy-4.2.113: demag_gui	LRb.56a
This study	HT	0.0	278.2	-7.8	3.5	2	5	100.0	LRb.57a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:18:33	u	Sandstone	953.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.57	pmagpy-4.2.113: demag_gui	LRb.57a
This study	HT	0.0	256.8	39.6	3.5	2	5	0.0	LRb.57a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:18:33	u	Sandstone	953.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.57	pmagpy-4.2.113: demag_gui	LRb.57a
This study	MT	10.0	293.3	-5.0	8.6	2	9	100.0	LRb.57a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:18:33	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.57	pmagpy-4.2.113: demag_gui	LRb.57a
This study	MT	10.0	263.8	54.1	8.6	2	9	0.0	LRb.57a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:18:33	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.57	pmagpy-4.2.113: demag_gui	LRb.57a
This study	MT	9.7	271.2	37.3	15.6	2	9	0.0	LRb.58a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:37:51	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.58	pmagpy-4.2.113: demag_gui	LRb.58a
This study	HT	0.0	257.3	34.5	1.4	2	6	0.0	LRb.58a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:37:51	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.58	pmagpy-4.2.113: demag_gui	LRb.58a
This study	MT	9.7	282.0	-18.6	15.6	2	9	100.0	LRb.58a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:37:51	u	Sandstone	928.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.58	pmagpy-4.2.113: demag_gui	LRb.58a
This study	HT	0.0	273.7	-10.3	1.4	2	6	100.0	LRb.58a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 15:37:51	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.58	pmagpy-4.2.113: demag_gui	LRb.58a
This study	HT	0.0	276.4	-17.2	4.6	2	7	100.0	LRb.59a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:21:33	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.59	pmagpy-4.2.113: demag_gui	LRb.59a
This study	MT	8.0	277.8	41.4	8.2	2	9	0.0	LRb.59a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:21:33	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.59	pmagpy-4.2.113: demag_gui	LRb.59a
This study	HT	0.0	266.1	33.6	4.6	2	7	0.0	LRb.59a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:21:33	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.59	pmagpy-4.2.113: demag_gui	LRb.59a
This study	MT	8.0	288.8	-20.1	8.2	2	9	100.0	LRb.59a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:21:33	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.59	pmagpy-4.2.113: demag_gui	LRb.59a
This study	MT	2.1	301.4	2.3	6.8	2	12	100.0	LRb.5a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-10-01 08:55:35	u	Sandstone	938.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	LRb.5	pmagpy-4.2.113: demag_gui	LRb.5a
This study	HT	0.0	306.8	3.1	4.9	2	5	100.0	LRb.5a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-10-01 08:55:35	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	LRb.5	pmagpy-4.2.113: demag_gui	LRb.5a
This study	HT	0.0	265.1	69.8	4.9	2	5	0.0	LRb.5a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-10-01 08:55:35	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.5	pmagpy-4.2.113: demag_gui	LRb.5a
This study	MT	2.1	259.8	64.8	6.8	2	12	0.0	LRb.5a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-10-01 08:55:35	u	Sandstone	938.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	LRb.5	pmagpy-4.2.113: demag_gui	LRb.5a
This study	HT	0.0	218.9	79.1	1.1	1	7	0.0	LRb.60a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2021-09-30 14:23:01	u	Sandstone	953.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	LRb.60	pmagpy-4.2.113: demag_gui	LRb.60a
